0.000000	0.741834	4
2.032624	2.781876	4
3.501455	3.872371	4
4.458420	5.074142	4
5.600844	6.446534	4
7.054837	7.811508	4
8.367883	9.176481	4
10.942045	11.698716	4
13.775850	14.309970	4
14.732815	15.793637	4
16.260992	16.817367	4
17.344069	18.026556	4
18.694206	19.243163	4
19.651172	20.200128	4
20.667484	21.557684	4
22.588833	23.390013	4
23.857368	24.747568	4
25.289107	25.904829	4
26.446367	27.321731	4
28.375134	29.057621	4
29.621415	30.704492	4
32.432964	33.256399	4
33.656990	34.591700	4
35.155493	35.971510	4
36.698507	37.447759	4
37.974461	38.590183	4
39.272670	40.222217	4
40.689572	41.616864	4
42.202912	43.085694	4
43.716253	44.539688	4
45.288940	46.142049	4
46.535221	47.596043	4
48.085653	48.916506	4
49.487718	50.333408	4
51.001059	51.757729	4
