12.186938	12.400795	1
13.382791	13.603922	1
14.871061	15.098011	1
16.251675	16.468442	1
17.274406	17.496992	1
18.550274	18.764131	1
19.619559	19.839235	1
20.747036	20.971077	1
24.274949	24.496080	1
25.622102	25.840324	1
27.907608	28.128739	1
29.923974	30.142195	1
32.513534	32.733210	1
34.429518	34.650649	1
36.649557	36.870688	1
40.001438	40.221114	1
41.616276	41.831588	1
44.637915	44.850318	1
46.434605	46.652826	1
50.078902	50.300033	1
51.273301	51.491522	1
55.682828	55.892321	1
57.606086	57.828672	1
60.038527	60.264023	1
62.166913	62.532070	4
62.654274	62.964149	4
64.247291	64.730287	4
64.864130	65.143453	4
150.076678	150.287625	1
151.191062	151.406374	1
152.404373	152.635688	1
153.840270	154.061401	1
155.033214	155.251435	1
157.752252	157.976293	1
160.698241	160.916463	1
163.737338	163.955559	1
165.365270	165.580581	1
167.559122	167.783163	1
169.230698	169.444555	1
170.966286	171.183052	1
172.387634	172.608765	1
173.464193	173.680960	1
175.602763	175.831168	1
176.807345	177.027021	1
180.186867	180.406543	1
182.902996	183.127037	1
184.462552	184.683683	1
192.498919	192.724414	1
193.851891	194.065748	1
199.105208	199.323429	1
200.095933	200.318519	1
203.104479	203.325610	1
204.672763	204.885166	1
205.515098	205.731865	1
208.679308	208.893165	1
211.949720	212.172306	1
214.387980	214.600382	1
217.230678	217.440170	1
221.266319	221.490360	1
222.486904	222.708035	1
225.216126	225.432893	1
228.154841	228.371608	1
229.334692	229.552913	1
231.631836	231.844238	1
234.035181	234.256312	1
237.899154	238.117376	1
239.738033	239.959164	1
242.388696	242.606917	1
244.118464	244.335231	1
247.311771	247.534357	1
248.632738	248.850959	1
250.539993	250.758214	1
254.443246	254.664377	1
255.477616	255.697292	1
258.358138	258.563266	1
259.439062	259.655828	1
262.556718	262.774939	1
265.194287	265.403780	1
266.666554	266.892050	1
268.039894	268.259571	1
269.627091	269.845313	1
270.836038	271.061533	1
271.735110	271.953332	1
273.021162	273.243747	1
274.103540	274.321761	1
279.545982	279.762748	1
283.389588	283.601990	1
285.734741	285.948598	1
287.596897	287.812208	1
288.859671	289.077892	1
291.174273	291.396859	1
292.205733	292.435592	1
296.923679	297.140446	1
299.270287	299.492873	1
300.831297	301.043699	1
302.463593	302.687634	1
305.377576	305.600162	1
307.651443	307.874029	1
309.130985	309.349206	1
311.609980	311.834020	1
313.699086	313.921672	1
315.421580	315.644166	1
316.757095	316.973862	1
318.822925	319.045510	1
319.662350	319.873297	1
323.306647	323.516139	1
325.875840	326.099881	1
327.166256	327.387387	1
328.606517	328.826194	1
330.905116	331.129157	1
332.128611	332.346832	1
334.789457	335.004769	1
336.452304	336.682164	1
339.868197	340.087873	1
341.174615	341.391382	1
342.900019	343.121150	1
346.828005	347.052045	1
348.329368	348.547589	1
349.368102	349.593597	1
353.531766	353.747078	1
355.322636	355.539403	1
358.051859	358.277354	1
361.637964	361.863459	1
362.839636	363.059313	1
364.938926	365.162967	1
367.170604	367.390280	1
368.458110	368.673422	1
369.443016	369.661237	1
371.158236	371.373548	1
