8.229883	15.650270	4
29.456687	37.574140	4
46.501090	53.741589	4
63.365605	64.894655	4
67.098285	67.345631	1
72.539902	80.207634	4
92.777320	101.569354	4
110.024097	117.894205	4
124.999787	133.027296	4
140.515141	149.037343	4
155.738177	158.391527	4
160.257867	161.899346	4
163.270993	163.608284	1
169.252275	172.557720	4
174.716378	177.392214	4
184.115534	187.308549	4
193.514691	201.452256	4
207.838286	210.873898	4
213.482277	216.068169	4
221.712160	225.017605	4
231.718439	235.113828	4
236.755308	240.465501	4
246.536727	249.932116	4
251.146361	252.877784	4
258.094541	264.750403	4
270.979031	277.387547	4
281.030282	283.211426	4
288.922875	294.679296	4
300.862952	304.145911	4
311.858616	316.962942	4
323.416430	326.834305	4
328.790589	330.814331	4
336.683182	340.865582	4
348.803147	357.482751	4
