0.000000	0.027484	1
0.184057	0.197383	1
0.358121	0.382273	1
0.518859	0.533017	1
0.677098	0.702083	1
0.842833	0.882809	1
0.986081	1.015230	1
1.351697	1.405832	2
1.448307	1.473292	2
1.596552	1.657349	2
1.760621	1.768950	1
1.805594	1.832245	2
1.967165	2.035458	2
2.183703	2.199527	1
2.336113	2.357767	1
2.501015	2.530164	2
2.640099	2.654257	1
2.778350	2.801670	1
2.842479	2.879124	1
3.249737	3.273889	1
3.517911	3.588702	2
3.632843	3.647834	1
3.751939	3.818566	2
3.890190	3.931832	2
4.037602	4.113391	2
4.360744	4.378233	1
4.973713	4.992868	1
5.067824	5.124457	2
5.197747	5.222732	1
5.500067	5.523387	1
5.685790	5.743256	2
5.848194	6.034750	5
5.960627	5.980615	1
6.053072	6.079723	1
7.974431	8.031064	2
8.168483	8.192635	1
8.232611	8.256764	1
8.386686	8.405842	1
