0.118712	2.724989	3
2.724989	2.920595	1
2.920595	3.112154	1
3.112154	3.310458	1
3.310458	3.508761	1
3.508761	3.701669	1
3.701669	3.897275	1
3.897275	4.084786	1
4.084786	4.276345	1
4.276345	4.488139	1
4.488139	4.675650	1
4.675650	4.871256	1
4.871256	5.020995	1
5.020995	5.072258	1
5.072258	5.246279	1
5.246279	5.431093	1
5.431093	5.611860	1
5.611860	5.804767	1
5.804767	5.981487	1
5.981487	6.174395	1
6.174395	6.372698	1
6.372698	6.560210	1
6.560210	6.754467	1
6.754467	6.940629	1
6.940629	7.134886	1
7.134886	7.329143	1
7.329143	7.524748	1
7.524748	7.728448	1
7.728448	7.967222	1
7.967222	8.157431	1
8.157431	8.355735	1
8.355735	8.549992	1
8.549992	8.756389	1
8.756389	8.962787	1
8.962787	9.150299	1
9.150299	9.376932	1
9.376932	9.573886	1
9.573886	9.761398	1
9.761398	9.962400	1
9.962400	10.156656	1
10.156656	10.338772	1
10.338772	10.530331	1
10.530331	10.708399	1
10.708399	10.885119	1
10.885119	11.071282	1
11.071282	11.253397	1
11.253397	11.438211	1
11.438211	11.631119	1
11.631119	11.805140	1
11.805140	12.008840	1
12.008840	12.190955	1
12.190955	12.401400	1
12.401400	12.602402	1
12.602402	12.820941	1
12.820941	13.028687	1
13.028687	13.218897	1
13.218897	13.417201	1
13.417201	13.608759	1
13.608759	13.805714	1
13.805714	14.026951	1
14.026951	14.223906	1
14.223906	14.401974	1
14.401974	14.561157	1
14.561157	14.616466	1
14.616466	14.774299	1
14.774299	14.951019	1
14.951019	15.143927	1
15.143927	15.344928	1
15.344928	15.533789	1
15.533789	15.733442	1
15.733442	15.947934	1
15.947934	16.143539	1
16.143539	16.348588	1
16.348588	16.563080	1
16.563080	16.758685	1
16.758685	16.935405	1
16.935405	17.121568	1
17.121568	17.315824	1
17.315824	17.508732	1
17.508732	17.702989	1
17.702989	17.913433	1
17.913433	18.100945	1
18.100945	18.300598	1
18.300598	18.508344	1
18.508344	18.699903	1
18.699903	18.892811	1
18.892811	19.068181	1
19.068181	19.266485	1
19.266485	19.424319	1
19.424319	19.470185	1
19.470185	19.669838	1
19.669838	19.880282	1
19.880282	20.077237	1
20.077237	20.278239	1
20.278239	20.480589	1
20.485985	20.689685	1
20.689685	20.879895	1
20.885291	21.079547	1
21.079547	21.284596	1
21.284596	21.480202	1
21.488296	21.682553	1
21.690647	21.899742	1
21.906487	22.108838	1
22.108838	22.303095	1
22.303095	22.521633	1
22.533774	22.733427	1
22.733427	22.939825	1
22.939825	23.146223	1
23.146223	23.355318	1
23.355318	23.552273	1
23.552273	23.749228	1
23.749228	23.970464	1
23.970464	24.179560	1
24.179560	24.317159	1
24.317159	24.410240	1
24.410240	24.623383	1
24.623383	24.824384	1
24.824384	25.015943	1
25.015943	25.207502	1
25.207502	25.397711	1
25.397711	25.594666	1
25.594666	25.787574	1
25.787574	25.992623	1
25.992623	26.199020	1
26.199020	26.381136	1
26.381136	26.569997	1
26.569997	26.766951	1
26.766951	26.954463	1
26.954463	27.158163	1
27.158163	27.365909	1
27.365909	27.554770	1
27.554770	27.767913	1
27.767913	27.970263	1
27.970263	28.169916	1
28.169916	28.364173	1
28.364173	28.563825	1
28.563825	28.771572	1
28.771572	28.998205	1
28.998205	29.192462	1
29.192462	29.427188	1
29.427188	29.649774	1
29.649774	29.899340	1
29.899340	30.157000	1
30.157000	30.352606	1
30.352606	30.567097	1
30.567097	30.780240	1
30.780240	30.998779	1
30.998779	31.145820	1
31.145820	31.207875	1
31.207875	31.410225	1
31.410225	31.619321	1
31.619321	31.817625	1
31.817625	32.018627	1
32.018627	32.225024	1
32.225024	32.419281	1
32.419281	32.621632	1
32.621632	32.817237	1
32.817237	33.023635	1
33.023635	33.219241	1
33.219241	33.440477	1
33.440477	33.656318	1
33.656318	33.838434	1
33.838434	34.048879	1
34.048879	34.290350	1
34.290350	34.507540	1
34.507540	34.711240	1
34.711240	34.925732	1
34.925732	35.128082	1
35.128082	35.329084	1
35.329084	35.538180	1
35.538180	35.751323	1
35.751323	35.945579	1
35.945579	36.158722	1
36.158722	36.359724	1
36.359724	36.567470	1
36.567470	36.760378	1
36.760378	36.968125	1
36.968125	37.175871	1
37.175871	37.351242	1
37.351242	37.549546	1
37.549546	37.772132	1
37.772132	37.981227	1
37.981227	38.180880	1
38.180880	38.379184	1
38.379184	38.561299	1
38.561299	38.748811	1
38.748811	38.944417	1
38.944417	39.172398	1
39.172398	39.369353	1
39.369353	39.566308	1
39.566308	39.790243	1
39.790243	40.022271	1
40.022271	40.239461	1
40.239461	40.443161	1
40.443161	40.656304	1
40.656304	40.864050	1
40.864050	41.067750	1
41.067750	41.266054	1
41.266054	41.549345	1
41.549345	41.748997	1
41.748997	41.962140	1
41.962140	42.179330	1
42.179330	42.408661	1
42.408661	42.593474	1
42.593474	42.783684	1
42.783684	43.006270	1
42.999525	43.196479	1
43.196479	43.383991	1
43.383991	43.591738	1
