0.000000	0.057492	1
0.140948	0.321770	4
0.258714	0.321770	1
1.042276	1.199916	4
2.478651	2.628873	4
9.321139	9.378631	1
9.584490	9.659601	1
20.867779	20.981836	4
21.805271	21.866472	1
22.067694	22.143732	1
22.880002	23.731256	4
24.007589	24.640002	4
25.585840	25.711952	4
26.106978	27.197474	4
27.811341	28.317642	4
29.096568	29.233807	4
33.824829	33.884176	1
34.088180	34.161436	1
35.982638	36.179224	4
36.613196	38.849825	4
45.221248	45.278740	1
45.509636	45.584746	1
54.840047	54.900321	1
55.141417	55.222092	1
