0.000000	0.008767	1
0.008767	0.026652	1
0.073294	0.124845	2
0.170084	0.220934	2
0.267927	0.318426	2
0.367522	0.419074	2
0.466767	0.519371	2
0.563908	0.616161	2
0.663504	0.715757	2
0.758892	0.810794	2
0.857435	0.909337	2
0.952823	1.006128	2
1.051366	1.102216	2
1.146403	1.197955	2
1.244947	1.297200	2
1.341387	1.392938	2
1.439229	1.489728	2
1.535318	1.587570	2
1.632108	1.684010	2
1.728898	1.779397	2
1.823935	1.874785	2
1.922128	1.975783	2
2.019620	2.072223	2
2.117462	2.170065	2
2.216356	2.266856	2
2.316303	2.365049	2
2.410638	2.461488	2
2.507779	2.560383	2
2.605621	2.658225	2
2.705568	2.757119	2
2.801657	2.856014	2
2.900551	2.953505	2
2.997692	3.050646	2
3.097288	3.147787	2
3.120433	3.126044	5
3.197234	3.248084	2
3.292972	3.344173	2
3.395023	3.447626	2
3.497074	3.548625	2
3.595617	3.646117	2
3.690303	3.742556	2
3.793055	3.845659	2
3.891599	3.943150	2
3.990493	4.043097	2
4.090440	4.143043	2
4.191088	4.242288	2
4.289281	4.341183	2
4.391682	4.443935	2
4.495135	4.548440	2
4.591224	4.645581	2
4.691872	4.744475	2
4.792169	4.845474	2
4.893518	4.945070	2
4.990659	5.044315	2
5.093061	5.147417	2
5.195813	5.247013	2
5.294707	5.348012	2
5.392900	5.444451	2
5.492145	5.545450	2
5.594546	5.645396	2
5.692739	5.744992	2
5.794088	5.845289	2
5.893684	5.947340	2
5.992579	6.046585	2
6.092876	6.145830	2
6.192472	6.243321	2
6.290314	6.342567	2
6.387805	6.442864	2
6.487401	6.539654	2
6.589452	6.641354	2
6.685891	6.740599	2
6.785838	6.840545	2
6.889642	6.941193	2
6.991342	7.042192	2
7.093743	7.143541	2
7.116889	7.124253	5
7.192637	7.244189	2
7.293285	7.346590	2
7.394985	7.445484	2
7.491425	7.542625	2
7.589267	7.642922	2
7.691668	7.740765	2
7.790563	7.840361	2
7.889457	7.942411	2
7.990456	8.042007	2
8.089701	8.141603	2
8.188244	8.240146	2
8.287840	8.338339	2
8.389189	8.442143	2
8.489837	8.542090	2
8.587679	8.640283	2
8.686223	8.738125	2
8.785117	8.837370	2
8.884012	8.935212	2
8.977646	9.028145	2
9.064968	9.115817	2
9.158952	9.208399	2
9.257496	9.307995	2
9.355338	9.406188	2
9.457389	9.508940	2
9.568908	9.619057	2
9.667802	9.720055	2
9.776165	9.828769	2
9.874709	9.928014	2
9.973253	10.024453	2
10.071446	10.124400	2
10.172795	10.225749	2
10.274846	10.327449	2
10.374441	10.427746	2
10.469127	10.523484	2
10.570126	10.623431	2
10.669722	10.721974	2
10.767213	10.820167	2
10.869264	10.923270	2
10.966756	11.018658	2
11.067403	11.119305	2
11.168402	11.219603	2
11.266946	11.320250	2
