0.833971	0.886846	2
2.428611	2.437023	1
2.558393	2.569208	1
3.252969	3.263784	1
3.398373	3.412793	1
3.817762	3.828577	2
3.878147	3.887460	2
4.124793	4.134707	2
4.346805	4.366332	2
4.416803	4.427017	2
4.617185	4.663149	2
5.033569	5.052796	1
5.099061	5.113782	1
5.209617	5.339699	2
5.468280	5.586045	2
5.816168	5.942946	2
6.077535	6.168263	2
6.401390	6.419416	1
6.688594	6.703615	1
6.888074	6.999831	2
7.329694	7.410808	2
7.494325	7.595868	2
7.679986	7.801356	2
7.925130	8.003841	2
8.562025	8.622710	2
8.715240	8.815581	2
8.963388	9.088364	2
9.165873	9.259604	2
9.563031	9.662170	2
9.730065	9.828003	2
9.939760	10.052117	2
10.359149	10.428246	2
10.735878	10.855446	2
11.285650	11.323503	2
11.502555	11.535000	2
11.556630	11.590278	2
11.798170	11.894305	2
12.388198	12.491543	2
12.666990	12.748705	2
13.339935	13.415040	2
13.779753	13.871081	2
14.084381	14.173906	2
