3.371064	3.727818	1
4.498200	4.844613	1
14.704459	15.004339	1
23.152802	23.478534	1
27.614809	27.940541	1
28.529960	28.881543	1
36.585356	36.900747	1
43.472255	43.797987	1
44.945803	45.281875	1
50.033422	50.126488	5
50.235065	50.622841	5
54.340319	54.650539	1
55.167574	55.519157	1
65.839164	66.242451	5
66.666420	66.821530	5
69.148185	69.448065	1
70.166743	70.507985	1
72.989751	73.527466	5
79.421659	79.731880	1
80.269595	80.621179	1
89.426275	89.695133	1
95.056780	95.382512	1
99.043116	99.368847	1
104.854583	105.149292	1
105.909333	106.235065	1
114.492104	114.781644	1
121.363492	121.673713	1
125.246421	125.546301	1
127.733356	128.069429	1
132.588310	132.893360	1
138.968514	139.325268	1
139.919858	140.281782	1
145.260823	145.596896	1
146.294892	146.641305	1
153.585078	153.900469	1
154.500229	154.831131	1
161.107929	161.418149	1
165.781920	166.086970	1
