0.000000	0.030451	1
0.000000	8.565251	6
0.090744	0.112669	1
0.173571	0.197322	1
0.255179	0.280758	1
0.296593	0.326434	1
0.383682	0.407434	1
0.491479	0.552381	2
0.861154	0.896477	1
1.244227	1.271024	1
1.405617	1.430587	1
1.726570	1.749104	1
2.749723	2.775302	1
3.196744	3.221713	1
3.621230	3.646809	1
5.049381	5.074960	1
5.317959	5.340492	1
5.614551	5.636476	1
5.861204	5.884956	1
6.949522	6.969620	1
7.221145	7.246723	1
7.405678	7.434910	1
7.638932	7.658421	1
7.828337	8.174260	2
8.716897	8.747957	1
