0.244647	0.568752	1
0.627300	0.955587	1
1.009953	1.338239	1
1.394696	1.729256	1
1.796168	2.088908	1
2.145365	2.456924	1
2.532200	2.858396	1
2.906489	3.238957	1
3.282868	3.619519	1
3.682249	4.004263	1
4.081630	4.391098	1
4.485193	4.834390	1
4.884574	5.198224	1
5.263045	5.574603	1
5.654061	5.980257	1
6.038805	6.365001	1
6.427731	6.787383	1
7.000665	7.351953	1
7.406318	7.719968	1
7.780607	8.108894	1
8.182079	8.525003	1
8.568914	8.920202	1
8.997569	9.317492	1
9.373949	9.704326	1
9.783784	10.130890	1
10.178983	10.496815	1
10.567909	10.892014	1
10.971472	11.285122	1
11.368762	11.690775	1
11.747232	12.033699	1
12.140340	12.466536	1
12.627543	12.926556	1
13.056198	13.371939	1
13.453488	13.760864	1
13.846595	14.187428	1
14.258522	14.599355	1
14.649539	14.963189	1
15.059375	15.379298	1
15.448301	15.782861	1
15.845591	16.171786	1
16.236607	16.552348	1
16.654807	16.912000	1
